key,ra,dec,name,host,confirmed_real,confirmed_galaxy,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_isochrone,metallicity_isochrone_em,metallicity_isochrone_ep,ref_metallicity_isochrone,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,metallicity_photometric_sigma,metallicity_photometric_sigma_em,metallicity_photometric_sigma_ep,metallicity_photometric_sigma_ul,ref_metallicity_photometric,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,ll,bb,sg_xx,sg_yy,sg_zz,distance_gc,distance_m31,distance_lg,distance_host,mass_HI,mass_HI_ul,metallicity,metallicity_em,metallicity_ep,metallicity_type,velocity_gsr,velocity_lg,mass_dynamical_wolf,mass_dynamical_wolf_em,mass_dynamical_wolf_ep,mass_dynamical_wolf_ul,rhalf_physical,rhalf_physical_em,rhalf_physical_ep,rhalf_sph_physical,rhalf_sph_physical_em,rhalf_sph_physical_ep,surface_brightness_rhalf,distance_measurement_method
lmc_gc-ngc_1917,79.75808333333333,-69.00152777777778,NGC 1917,lmc,1,,,,,,,,,,,,,18.36,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.65,0.11,0.11,0.57,0.09,0.09,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.7,,,Milone2023A&A...672A.161M,-0.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,46.99,0.0,0.0,279.6707881,-33.4242218,-31.03,-23.09,-26.69,46.55,801.67,414.46,2.62,,,-0.3,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1928,80.23954166666665,-69.47822222222223,NGC 1928,lmc,1,,,,,,,,,,,,,18.43,,,Milone2023A&A...672A.161M,12.284,,,Bica1996ApJS..102...57B,249.6,12.8,12.8,,,,,Piatti2018MNRAS.481...49P,1.84,0.1,0.1,0.13,0.12,0.12,Milone2023A&A...672A.161M,-1.3,0.15,0.15,,,,,Piatti2018MNRAS.481...49P,,,,,,,,,,,,,,,13.0,,,Milone2023A&A...672A.161M,-1.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-6.15,,,4.69,48.53,0.0,0.0,280.1908278,-33.1645858,-32.37,-23.68,-27.32,48.0,802.82,415.66,1.18,,,-1.3,0.15,0.15,spectroscopic,44.91,-0.15,,,,,,,,,,,,
lmc_gc-ngc_1938,80.35416666666666,-69.93930555555556,NGC 1938,lmc,1,,,,,,,,,,,,,18.48,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,2.04,0.09,0.09,0.34,0.07,0.07,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.15,,,Milone2023A&A...672A.161M,-0.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,49.66,0.0,0.0,280.7216392,-33.036334,-33.4,-24.17,-27.68,49.05,803.67,416.55,0.81,,,-0.3,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1939,80.35987499999999,-69.94955555555556,NGC 1939,lmc,1,,,,,,,,,,,,,18.42,,,Milone2023A&A...672A.161M,11.594,,,Bica1996ApJS..102...57B,258.8,7.4,7.4,,,,,Piatti2018MNRAS.481...49P,2.21,0.07,0.07,0.44,0.03,0.03,Milone2023A&A...672A.161M,-2.0,0.15,0.15,,,,,Piatti2018MNRAS.481...49P,,,,,,,,,,,,,,,13.3,,,Milone2023A&A...672A.161M,-1.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-6.83,,,4.96,48.31,0.0,0.0,280.733175,-33.0324139,-32.5,-23.51,-26.92,47.72,802.9,415.73,1.52,,,-2.0,0.15,0.15,spectroscopic,54.27,8.94,,,,,,,,,,,,
lmc_gc-ngc_1943,80.62233333333332,-70.1551388888889,NGC 1943,lmc,1,,,,,,,,,,,,,18.46,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,2.04,0.04,0.04,0.08,0.07,0.07,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.2,,,Milone2023A&A...672A.161M,-0.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,49.2,0.0,0.0,280.9528477,-32.9046804,-33.24,-23.87,-27.32,48.57,803.55,416.41,1.07,,,-0.3,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1953,81.366458,-68.837806,NGC 1953,lmc,1,,,,,,,,,,,,,18.41,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.75,0.06,0.06,0.41,0.07,0.07,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.5,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.08,0.0,0.0,279.3537547,-32.8847866,-31.81,-23.21,-27.59,47.66,802.55,415.38,1.73,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1966,81.689708,-68.83081,NGC 1966,lmc,1,,,,,,,,,,,,,18.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.59,0.04,0.04,0.52,0.21,0.21,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.005,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,47.86,0.0,0.0,279.3228522,-32.7707826,-31.69,-23.02,-27.5,47.44,802.49,415.31,1.97,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1978,82.18629,-66.23636,NGC 1978,lmc,1,,0.6127,0.0045,0.0045,55.0,1.0,1.0,0.21,0.01,0.01,,Niederhofer2024A&A...689A.162N,18.53,,,Milone2023A&A...672A.161M,10.045,,,Baumgardt2020PASA...37...46B,293.1,0.3,0.3,,,,,Song2021MNRAS.504.4160S,1.76,0.03,0.03,0.4,0.04,0.04,Milone2023A&A...672A.161M,-0.49,,,0.1,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,2.5,,,Milone2023A&A...672A.161M,-0.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-8.49,,,5.63,50.82,0.0,0.0,276.2333464,-32.9518785,-32.11,-24.38,-30.92,50.72,803.23,416.2,3.08,,,-0.49,,,spectroscopic,85.17,40.99,,,,,9.05,0.07,0.07,8.05,0.08,0.08,19.61,
lmc_gc-ngc_1983,81.93729166666667,-68.98513888888888,NGC 1983,lmc,1,,,,,,,,,,,,,18.56,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.6,0.05,0.05,0.49,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.014,,,Milone2023A&A...672A.161M,0.0,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,51.52,0.0,0.0,279.4870537,-32.6582266,-34.24,-24.7,-29.53,51.03,804.69,417.65,2.18,,,0.0,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_1984,81.916667,-69.135,NGC 1984,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,279.6641645,-32.6416534,-6.66,-4.79,-5.71,11.96,781.59,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_1987,81.82095833333332,-70.7365,NGC 1987,lmc,1,,,,,,,,,,,,,18.43,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.94,0.06,0.06,0.46,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.35,,,Milone2023A&A...672A.161M,-0.7,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.53,0.0,0.0,281.5426203,-32.402367,-33.22,-23.21,-26.7,47.83,803.61,416.42,1.92,,,-0.7,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2002,82.58675,-66.883639,NGC 2002,lmc,1,,,,,,,,,,,,,18.52,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.57,0.04,0.04,0.47,0.07,0.07,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.02,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,50.58,0.0,0.0,276.9742197,-32.7135344,-32.41,-24.13,-30.42,50.4,803.46,416.41,2.57,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2004,82.67225,-67.289397,NGC 2004,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,277.4474357,-32.6294491,-6.46,-4.76,-5.97,12.18,781.48,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_2005,82.5427,-69.7528,NGC 2005,lmc,1,,0.2132,0.0028,0.0028,61.0,19.0,19.0,0.02,0.02,0.02,,Niederhofer2024A&A...689A.162N,18.44,,,Milone2023A&A...672A.161M,11.291,,,Bica1996ApJS..102...57B,270.0,5.0,5.0,,,,,Schommer1992AJ....103..447S,1.88,0.04,0.04,0.56,0.04,0.04,Milone2023A&A...672A.161M,-1.77,0.1,0.1,,,,,Johnson2006ApJ...640..801J,,,,,,,,,,,,,,,13.1,,,Milone2023A&A...672A.161M,-1.6,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.15,,,5.09,48.75,0.0,0.0,280.3460807,-32.326842,-32.89,-23.18,-27.53,48.19,803.52,416.35,1.49,,,-1.77,0.1,0.1,spectroscopic,63.64,17.6,,,,,3.02,0.04,0.04,2.98,0.05,0.05,18.8,
lmc_gc-ngc_2010,82.641375,-70.81883,NGC 2010,lmc,1,,,,,,,,,,,,,18.54,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,2.23,0.04,0.04,0.45,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.12,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,51.05,0.0,0.0,281.5833896,-32.1221037,-35.07,-24.2,-28.12,50.31,805.28,418.19,2.35,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2011,83.079167,-67.521667,NGC 2011,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,277.6975445,-32.4452415,-6.5,-4.74,-5.95,12.15,781.52,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_2019,82.98333333333332,-70.16000000000001,NGC 2019,lmc,1,,0.15,,,,,,,,,,Mackey2003MNRAS.338...85M,18.477,,,,10.674,,,Bica1996ApJS..102...57B,280.6,2.3,2.3,,,,,Goudfrooij2006MNRAS.369..697G,,,,,,,,-1.31,0.05,0.05,,,,,Goudfrooij2006MNRAS.369..697G,,,,,,,,,,,,,,,17.8,,,Olsen1998MNRAS.300..665O,,,,,,,,,,,,,,,,,,-7.8,,,5.35,49.59,,,280.7939559,-32.114592,-33.73,-23.45,-27.78,48.96,804.25,417.1,1.52,,,-1.31,0.05,0.05,spectroscopic,74.17,27.79,,,,,2.16,,,2.16,,,17.44,host
lmc_gc-ngc_2031,83.4177917,-70.98683,NGC 2031,lmc,1,,,,,,,,,,,,,18.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,2.3,0.07,0.07,0.61,0.07,0.07,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.3,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,47.86,0.0,0.0,281.7308273,-31.8444177,-33.04,-22.49,-26.33,47.14,803.61,416.39,2.67,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2056,84.141458,-70.671028,NGC 2056,lmc,1,,,,,,,,,,,,,18.38,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,2.16,0.07,0.07,0.62,0.08,0.08,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.45,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,47.42,0.0,0.0,281.3223938,-31.6558008,-32.64,-22.12,-26.35,46.76,803.38,416.14,2.95,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2100,85.53,-69.207497,NGC 2100,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,279.5512569,-31.35855,-6.75,-4.6,-5.78,11.96,781.76,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_2107,85.801625,-70.64011,NGC 2107,lmc,1,,,,,,,,,,,,,18.37,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.96,0.1,0.1,0.83,0.11,0.11,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.5,,,Milone2023A&A...672A.161M,-0.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,47.21,0.0,0.0,281.2057964,-31.1140946,-32.63,-21.62,-26.39,46.55,803.56,416.3,3.37,,,-0.3,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2108,85.98558,-69.18136,NGC 2108,lmc,1,,0.4642,0.0165,0.0165,51.0,6.0,6.0,0.18,0.03,0.03,,Niederhofer2024A&A...689A.162N,18.48,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.72,0.06,0.06,0.84,0.08,0.08,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.25,,,Milone2023A&A...672A.161M,-0.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,49.66,0.0,0.0,279.5024992,-31.2000173,-33.53,-22.7,-28.75,49.17,804.57,417.42,2.22,,,-0.3,,,isochrone,,,,,,,6.7,0.23,0.24,6.07,0.24,0.24,,
lmc_gc-ngc_2121,87.05508,-71.4797,NGC 2121,lmc,1,,1.225,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,18.48,,,Milone2023A&A...672A.161M,12.06,,,Baumgardt2020PASA...37...46B,237.0,0.2,0.3,,,,,Song2021MNRAS.504.4160S,1.76,0.05,0.05,0.96,0.04,0.04,Milone2023A&A...672A.161M,-0.54,,,0.11,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,2.9,,,Milone2023A&A...672A.161M,-0.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-6.42,,,4.8,49.66,0.0,0.0,282.1287306,-30.6213731,-34.9,-22.43,-27.29,48.85,805.55,418.36,3.12,,,-0.54,,,spectroscopic,28.74,-19.61,,,,,17.7,,,17.7,,,23.39,
lmc_gc-ngc_2136,88.491667,-69.493333,NGC 2136,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,279.7885857,-30.29518,-6.84,-4.43,-5.79,11.92,781.91,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_2153,89.466542,-66.400575,NGC 2153,lmc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,276.2001777,-30.0249393,-6.52,-4.35,-6.22,12.28,781.75,,49.59,,,,,,,,,,,,,,,,,,,,
lmc_gc-ngc_2154,89.40925,-67.26158,NGC 2154,lmc,1,,,,,,,,,,,,,18.37,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.42,0.04,0.04,0.78,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,2.0,,,Milone2023A&A...672A.161M,-0.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,47.21,0.0,0.0,277.1949371,-30.0370214,-31.23,-20.58,-28.81,47.02,803.25,416.0,4.41,,,-0.5,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2155,89.63375,-65.47739,NGC 2155,lmc,1,,0.68,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,18.39,,,Milone2023A&A...672A.161M,12.497,,,Baumgardt2020PASA...37...46B,315.0,0.2,0.1,,,,,Song2021MNRAS.504.4160S,1.73,0.07,0.07,0.88,0.05,0.05,Milone2023A&A...672A.161M,-0.59,,,0.12,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,2.8,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-5.89,,,4.59,47.64,0.0,0.0,275.1341582,-29.9580194,-30.56,-20.59,-30.2,47.71,802.99,415.78,5.12,,,-0.59,,,spectroscopic,100.18,53.08,,,,,9.42,,,9.42,,,22.55,
lmc_gc-ngc_2156,89.45783,-68.461806,NGC 2156,lmc,1,,,,,,,,,,,,,18.44,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.73,0.09,0.09,0.91,0.08,0.08,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.17,,,Milone2023A&A...672A.161M,-0.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.75,0.0,0.0,278.5802148,-29.9915869,-32.91,-21.31,-28.97,48.38,804.55,417.35,3.47,,,-0.2,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2164,89.732625,-68.516,NGC 2164,lmc,1,,,,,,,,,,,,,18.43,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.6,0.04,0.04,0.78,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,0.2,,,Milone2023A&A...672A.161M,-0.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.53,0.0,0.0,278.639677,-29.8894351,-32.82,-21.14,-28.83,48.15,804.5,417.28,3.59,,,-0.3,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2173,89.49332,-72.97867,NGC 2173,lmc,1,,0.4068,0.0128,0.0128,46.0,2.0,2.0,0.05,0.03,0.03,,Niederhofer2024A&A...689A.162N,18.37,,,Milone2023A&A...672A.161M,11.57,,,Baumgardt2020PASA...37...46B,236.65,0.43,0.43,,,,,Baumgardt2018MNRAS.478.1520B,1.97,0.04,0.04,0.83,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.7,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-6.8,,,4.95,47.21,0.0,0.0,283.7821973,-29.7512902,-34.14,-20.79,-25.11,46.21,804.91,417.6,4.94,,,-0.4,,,isochrone,28.37,-21.26,,,,,5.58,0.17,0.18,5.43,0.19,0.18,20.45,
lmc_gc-ngc_2203,91.17758,-75.43781,NGC 2203,lmc,1,,0.5607,0.0107,0.0107,,,,0.0,0.03,0.03,,Niederhofer2024A&A...689A.162N,18.38,,,Milone2023A&A...672A.161M,10.918,,,Baumgardt2020PASA...37...46B,252.8,0.2,0.3,,,,,Song2021MNRAS.504.4160S,1.93,0.03,0.03,0.88,0.03,0.03,Milone2023A&A...672A.161M,-0.45,,,0.12,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,1.65,,,Milone2023A&A...672A.161M,-0.3,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.46,,,5.22,47.42,0.0,0.0,286.5613773,-29.1202403,-35.58,-20.6,-23.63,46.08,805.92,418.59,6.52,,,-0.45,,,spectroscopic,46.57,-4.18,,,,,7.73,0.14,0.15,7.64,0.16,0.16,20.52,
lmc_gc-ngc_2209,92.15025,-73.835528,NGC 2209,lmc,1,,0.5793,0.0208,0.0208,48.0,10.0,10.0,0.08,0.01,0.01,,Niederhofer2024A&A...689A.162N,18.37,0.03,0.03,Correnti2014ApJ...793..121C,11.92,0.02,0.02,Bica1996ApJS..102...57B,251.2,0.4,0.1,,,,,Song2021MNRAS.504.4160S,1.888,0.154,0.154,0.957,0.171,0.171,Bennet2022ApJ...935..149B,-0.52,,,0.15,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,1.15,0.05,0.05,Correnti2014ApJ...793..121C,,,,,,,,,,,,,,,,,,-6.45,0.02,0.02,4.81,47.21,0.0,0.0,284.7159176,-28.9468956,-34.78,-20.26,-24.67,46.09,805.57,418.24,5.8,,,-0.52,,,spectroscopic,42.44,-8.23,,,,,7.95,0.28,0.28,7.62,0.27,0.28,21.53,
lmc_gc-ngc_2210,92.881875,-69.12177777777777,NGC 2210,lmc,1,,0.271,0.003,0.003,9.0,4.0,4.0,0.09,0.01,0.01,,Niederhofer2024A&A...689A.162N,18.36,,,Milone2023A&A...672A.161M,10.816,,,Bica1996ApJS..102...57B,342.6,7.8,7.8,,,,,Olszewski1991AJ....101..515O,1.44,0.05,0.05,1.36,0.05,0.05,Milone2023A&A...672A.161M,-1.65,0.02,0.02,0.04,,,,Mucciarelli2010ApJ...717..277M,,,,,,,,,,,,,,,12.0,,,Milone2023A&A...672A.161M,-1.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-7.54,,,5.25,46.99,0.0,0.0,279.3320451,-28.7506644,-32.45,-19.67,-27.72,46.53,804.41,417.11,4.96,,,-1.65,0.02,0.02,spectroscopic,128.22,78.52,,,,,3.7,0.04,0.04,3.53,0.04,0.04,18.77,
lmc_gc-ngc_2213,92.675542,-71.52942,NGC 2213,lmc,1,,0.2653,0.0087,0.0087,,,,0.04,0.04,0.04,,Niederhofer2024A&A...689A.162N,18.36,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.77,0.02,0.02,0.99,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.85,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,46.99,0.0,0.0,282.0787522,-28.8388779,-33.6,-19.91,-26.13,46.2,804.97,417.66,5.1,,,-0.4,,,isochrone,,,,,,,3.62,0.12,0.12,3.53,0.13,0.13,,
lmc_gc-ngc_2249,96.456875,-68.92061,NGC 2249,lmc,1,,,,,,,,,,,,,18.34,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.55,0.06,0.06,1.09,0.05,0.05,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.2,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,46.56,0.0,0.0,279.1780347,-27.462356,-32.47,-18.53,-27.75,46.12,804.84,417.5,6.1,,,-0.4,,,isochrone,,,,,,,,,,,,,,
lmc_gc-ngc_2257,97.55175,-64.32683,NGC 2257,lmc,1,,0.694,0.0095,0.0095,42.0,5.0,5.0,0.09,0.02,0.02,,Niederhofer2024A&A...689A.162N,18.37,,,Milone2023A&A...672A.161M,12.5,0.04,0.04,Bica1996ApJS..102...57B,301.8,0.4,0.3,,,,,Song2021MNRAS.504.4160S,1.39,0.05,0.05,1.0,0.04,0.04,Milone2023A&A...672A.161M,-1.64,,,0.11,,,,Song2021MNRAS.504.4160S,,,,,,,,,,,,,,,11.8,,,Milone2023A&A...672A.161M,-1.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-5.87,0.04,0.04,4.58,47.21,0.0,0.0,274.1065613,-26.5281044,-30.76,-17.77,-31.09,47.38,804.39,417.11,7.81,,,-1.64,,,spectroscopic,79.97,29.66,,,,,9.53,0.13,0.13,9.09,0.16,0.16,22.49,
lmc_gc-ogle_cl_lmc_390,80.3287917,-69.47606,OGLE-CL LMC 390,lmc,1,,,,,,,,,,,,,18.44,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.99,0.21,0.21,0.6,0.29,0.29,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.55,,,Milone2023A&A...672A.161M,-0.5,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,48.75,0.0,0.0,280.1811458,-33.1342875,-32.52,-23.77,-27.46,48.22,802.96,415.82,0.99,,,-0.5,,,isochrone,,,,,,,,,,,,,,
lmc_gc-r_136,84.67667,-69.10094,R 136,lmc,1,,0.151,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,18.5,,,Baumgardt2021MNRAS.505.5957B,6.85,,,Baumgardt2020PASA...37...46B,267.57,1.13,1.13,,,,,Baumgardt2018MNRAS.478.1520B,1.68,0.03,0.03,0.57,0.03,0.03,Vasiliev2021MNRAS.505.5978V,,,,,,,,,,,,,,,,,,,,,,,0.0,,,Baumgardt2018MNRAS.478.1520B,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-11.65,,,6.89,50.12,0.0,0.0,279.4651719,-31.6718813,-33.66,-23.27,-28.94,49.64,804.53,417.41,1.91,,,-0.4,,,isochrone,59.11,12.57,,,,,2.2,,,2.2,,,13.63,
lmc_gc-reticulum_1,69.04579167,-58.86263889,Reticulum,lmc,1,,1.6,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,18.4,,,Milone2023A&A...672A.161M,12.095,,,Baumgardt2020PASA...37...46B,247.5,1.5,1.5,,,,,Grocholski2006AJ....132.1630G,1.95,0.05,0.05,-0.27,0.02,0.02,Milone2023A&A...672A.161M,-1.57,0.03,0.03,,,,,Grocholski2006AJ....132.1630G,,,,,,,,,,,,,,,11.5,,,Milone2023A&A...672A.161M,-1.2,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,-6.3,,,4.76,47.86,0.0,0.0,268.6634818,-40.2701091,-24.1,-27.73,-30.68,48.69,794.76,407.81,9.61,,,-1.57,0.03,0.03,spectroscopic,54.9,21.91,,,,,22.28,,,22.28,,,24.0,
lmc_gc-sl_075,93.36358333333332,-70.69583333333334,SL 075,lmc,,,,,,,,,,,,,,18.49,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,1.68,0.04,0.04,1.07,0.04,0.04,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,,,,,,1.95,,,Milone2023A&A...672A.161M,-0.4,,,Milone2023A&A...672A.161M,,,,,,,,,,,,,,,,,,49.89,0.0,0.0,281.1292678,-28.6126491,-35.32,-20.9,-28.36,49.17,806.73,419.51,4.54,,,-0.4,,,isochrone,,,,,,,,,,,,,,
